# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -300 ps, Average over 80 waveforms. Date: 2023-3-20
# Time [ps] 	 THz Signal [a.u.]
-234.60809478	-0.01692656
-234.57473837	-0.02181728
-234.54138196	-0.02768900
-234.50802555	-0.03209746
-234.47466914	-0.03463034
-234.44131273	-0.03777760
-234.40795632	-0.03922547
-234.37459991	-0.04097714
-234.34124350	-0.04211081
-234.30788709	-0.04434680
-234.27453068	-0.04466059
-234.24117427	-0.04575445
-234.20781786	-0.04459783
-234.17446145	-0.04132823
-234.14110504	-0.03683283
-234.10774863	-0.03106539
-234.07439223	-0.02581595
-234.04103582	-0.02084075
-234.00767941	-0.01410828
-233.97432300	-0.01034758
-233.94096659	-0.00377419
-233.90761018	0.00304734
-233.87425377	0.01050847
-233.84089736	0.01707958
-233.80754095	0.02730397
-233.77418454	0.03620450
-233.74082813	0.04454030
-233.70747172	0.05072555
-233.67411531	0.05482882
-233.64075890	0.05671701
-233.60740249	0.05835623
-233.57404608	0.05802835
-233.54068967	0.05544306
-233.50733326	0.05294080
-233.47397685	0.04977068
-233.44062044	0.04005163
-233.40726403	0.02986206
-233.37390763	0.01477756
-233.34055122	-0.00207663
-233.30719481	-0.02350593
-233.27383840	-0.04389083
-233.24048199	-0.06524230
-233.20712558	-0.08326108
-233.17376917	-0.09747078
-233.14041276	-0.10919776
-233.10705635	-0.11310428
-233.07369994	-0.11521750
-233.04034353	-0.10992107
-233.00698712	-0.09953967
-232.97363071	-0.08462830
-232.94027430	-0.06640616
-232.90691789	-0.04374846
-232.87356148	-0.01770929
-232.84020507	0.00773135
-232.80684866	0.03296612
-232.77349225	0.05549459
-232.74013584	0.07177711
-232.70677943	0.08201792
-232.67342303	0.08500749
-232.64006662	0.07919093
-232.60671021	0.06493663
-232.57335380	0.04502239
-232.53999739	0.01939102
-232.50664098	-0.00819558
-232.47328457	-0.03413140
-232.43992816	-0.05976237
-232.40657175	-0.08076927
-232.37321534	-0.09509328
-232.33985893	-0.10461145
-232.30650252	-0.10691685
-232.27314611	-0.10163462
-232.23978970	-0.08972642
-232.20643329	-0.07406447
-232.17307688	-0.05360827
-232.13972047	-0.02999316
-232.10636406	-0.00643231
-232.07300765	0.01650307
-232.03965124	0.03694143
-232.00629483	0.05447681
-231.97293843	0.06541102
-231.93958202	0.06996392
-231.90622561	0.07011934
-231.87286920	0.06384030
-231.83951279	0.05555957
-231.80615638	0.04409416
-231.77279997	0.03044763
-231.73944356	0.01816040
-231.70608715	0.00618692
-231.67273074	-0.00513137
-231.63937433	-0.01516135
-231.60601792	-0.02085365
-231.57266151	-0.02582393
-231.53930510	-0.02958959
-231.50594869	-0.03190400
-231.47259228	-0.03340667
-231.43923587	-0.03596742
-231.40587946	-0.03843163
-231.37252305	-0.04123147
-231.33916664	-0.04368700
-231.30581023	-0.04632435
-231.27245383	-0.04723633
-231.23909742	-0.04448731
-231.20574101	-0.03941569
-231.17238460	-0.03096690
-231.13902819	-0.01778940
-231.10567178	-0.00373975
-231.07231537	0.01094879
-231.03895896	0.02551462
-231.00560255	0.03703865
-230.97224614	0.04330340
-230.93888973	0.04632329
-230.90553332	0.04082706
-230.87217691	0.03227928
-230.83882050	0.01717714
-230.80546409	-0.00104937
-230.77210768	-0.02213489
-230.73875127	-0.04326910
-230.70539486	-0.06614400
-230.67203845	-0.08657684
-230.63868204	-0.10258726
-230.60532563	-0.11303381
-230.57196923	-0.11714210
-230.53861282	-0.11515108
-230.50525641	-0.10349730
-230.47190000	-0.08719776
-230.43854359	-0.06510994
-230.40518718	-0.03910966
-230.37183077	-0.01156135
-230.33847436	0.01452310
-230.30511795	0.03668256
-230.27176154	0.05433143
-230.23840513	0.06650367
-230.20504872	0.07166812
-230.17169231	0.07183189
-230.13833590	0.06894812
-230.10497949	0.06498226
-230.07162308	0.05894048
-230.03826667	0.05511673
-230.00491026	0.05242962
-229.97155385	0.05076471
-229.93819744	0.04758900
-229.90484104	0.04329085
-229.87148463	0.03786953
-229.83812822	0.02605233
-229.80477181	0.01004340
-229.77141540	-0.00631130
-229.73805899	-0.02774583
-229.70470258	-0.04948092
-229.67134617	-0.06906921
-229.63798976	-0.08656607
-229.60463335	-0.10179184
-229.57127694	-0.10767540
-229.53792053	-0.10886324
-229.50456412	-0.10524667
-229.47120771	-0.09367747
-229.43785130	-0.07683965
-229.40449489	-0.05594226
-229.37113848	-0.03290194
-229.33778207	-0.00653761
-229.30442566	0.01994204
-229.27106925	0.04213819
-229.23771284	0.05905002
-229.20435644	0.07007687
-229.17100003	0.07084849
-229.13764362	0.06552780
-229.10428721	0.05039600
-229.07093080	0.03003413
-229.03757439	0.00203686
-229.00421798	-0.02689816
-228.97086157	-0.05716567
-228.93750516	-0.08648499
-228.90414875	-0.10994621
-228.87079234	-0.12850011
-228.83743593	-0.14092249
-228.80407952	-0.14185523
-228.77072311	-0.13352858
-228.73736670	-0.11496925
-228.70401029	-0.08985028
-228.67065388	-0.05729386
-228.63729747	-0.02151384
-228.60394106	0.01275612
-228.57058465	0.04727478
-228.53722824	0.07578983
-228.50387184	0.09660707
-228.47051543	0.11012442
-228.43715902	0.11576844
-228.40380261	0.11639558
-228.37044620	0.10871546
-228.33708979	0.10062863
-228.30373338	0.08647012
-228.27037697	0.07189817
-228.23702056	0.05288553
-228.20366415	0.03389506
-228.17030774	0.01376658
-228.13695133	-0.00889292
-228.10359492	-0.02894444
-228.07023851	-0.04946553
-228.03688210	-0.06860590
-228.00352569	-0.08347115
-227.97016928	-0.09374821
-227.93681287	-0.09978186
-227.90345646	-0.09976870
-227.87010005	-0.09605303
-227.83674364	-0.08583726
-227.80338724	-0.07238241
-227.77003083	-0.05700892
-227.73667442	-0.04094177
-227.70331801	-0.02449019
-227.66996160	-0.00789785
-227.63660519	0.00545782
-227.60324878	0.01700209
-227.56989237	0.02529941
-227.53653596	0.03085826
-227.50317955	0.03285495
-227.46982314	0.03278485
-227.43646673	0.03192390
-227.40311032	0.02856082
-227.36975391	0.02459237
-227.33639750	0.01933953
-227.30304109	0.01331734
-227.26968468	0.00652285
-227.23632827	-0.00361888
-227.20297186	-0.01674091
-227.16961545	-0.02986363
-227.13625904	-0.04320986
-227.10290264	-0.05790446
-227.06954623	-0.06857542
-227.03618982	-0.07788719
-227.00283341	-0.08097759
-226.96947700	-0.08162095
-226.93612059	-0.07726081
-226.90276418	-0.06849457
-226.86940777	-0.05399940
-226.83605136	-0.04024276
-226.80269495	-0.02240669
-226.76933854	-0.00573296
-226.73598213	0.01196495
-226.70262572	0.02744396
-226.66926931	0.04064036
-226.63591290	0.04890005
-226.60255649	0.05309487
-226.56920008	0.05360920
-226.53584367	0.05035819
-226.50248726	0.04433585
-226.46913085	0.03315316
-226.43577444	0.02264982
-226.40241804	0.01226750
-226.36906163	0.00224352
-226.33570522	-0.00728918
-226.30234881	-0.01628242
-226.26899240	-0.02245294
-226.23563599	-0.02886077
-226.20227958	-0.03317083
-226.16892317	-0.03783755
-226.13556676	-0.03978545
-226.10221035	-0.04047923
-226.06885394	-0.04050057
-226.03549753	-0.04011700
-226.00214112	-0.03706495
-225.96878471	-0.03410615
-225.93542830	-0.02987370
-225.90207189	-0.02435862
-225.86871548	-0.01756981
-225.83535907	-0.00763925
-225.80200266	0.00079729
-225.76864625	0.00819620
-225.73528985	0.01697555
-225.70193344	0.02094867
-225.66857703	0.02356753
-225.63522062	0.02475346
-225.60186421	0.02012963
-225.56850780	0.01175835
-225.53515139	0.00186493
-225.50179498	-0.01158677
-225.46843857	-0.02571683
-225.43508216	-0.04188655
-225.40172575	-0.05829824
-225.36836934	-0.07031858
-225.33501293	-0.08221309
-225.30165652	-0.08954043
-225.26830011	-0.09141472
-225.23494370	-0.08929115
-225.20158729	-0.08259475
-225.16823088	-0.07017420
-225.13487447	-0.05372949
-225.10151806	-0.03408753
-225.06816165	-0.01334061
-225.03480525	0.00704185
-225.00144884	0.02496291
-224.96809243	0.03971306
-224.93473602	0.04942981
-224.90137961	0.05506285
-224.86802320	0.05560263
-224.83466679	0.05334624
-224.80131038	0.04652560
-224.76795397	0.03950762
-224.73459756	0.03026728
-224.70124115	0.02220420
-224.66788474	0.01348803
-224.63452833	0.00677236
-224.60117192	0.00147052
-224.56781551	-0.00219834
-224.53445910	-0.00432864
-224.50110269	-0.00486502
-224.46774628	-0.00655055
-224.43438987	-0.00866166
-224.40103346	-0.00968355
-224.36767705	-0.01229140
-224.33432065	-0.01273491
-224.30096424	-0.01311547
-224.26760783	-0.01266098
-224.23425142	-0.01027424
-224.20089501	-0.00686949
-224.16753860	-0.00484115
-224.13418219	-0.00407288
-224.10082578	-0.00709595
-224.06746937	-0.00983288
-224.03411296	-0.01490508
-224.00075655	-0.02081057
-223.96740014	-0.02917013
-223.93404373	-0.03663548
-223.90068732	-0.04226348
-223.86733091	-0.04802258
-223.83397450	-0.05553428
-223.80061809	-0.05694679
-223.76726168	-0.05915091
-223.73390527	-0.06006344
-223.70054886	-0.05546225
-223.66719245	-0.04963529
-223.63383605	-0.04100116
-223.60047964	-0.03139824
-223.56712323	-0.01963140
-223.53376682	-0.00925033
-223.50041041	0.00104776
-223.46705400	0.01166543
-223.43369759	0.01974511
-223.40034118	0.02289194
-223.36698477	0.02562498
-223.33362836	0.02759014
-223.30027195	0.02475076
-223.26691554	0.02065775
-223.23355913	0.01606006
-223.20020272	0.01045253
-223.16684631	0.00570781
-223.13348990	0.00387111
-223.10013349	-0.00012922
-223.06677708	0.00010083
-223.03342067	0.00047308
-223.00006426	-0.00004116
-222.96670785	0.00211742
-222.93335145	0.00328822
-222.89999504	0.00388824
-222.86663863	0.00560424
-222.83328222	0.00502438
-222.79992581	0.00534654
-222.76656940	0.00321069
-222.73321299	-0.00147148
-222.69985658	-0.00523998
-222.66650017	-0.01125637
-222.63314376	-0.01805319
-222.59978735	-0.02353188
-222.56643094	-0.02889036
-222.53307453	-0.03340868
-222.49971812	-0.03519250
-222.46636171	-0.03526642
-222.43300530	-0.03317852
-222.39964889	-0.02813616
-222.36629248	-0.02163463
-222.33293607	-0.01385781
-222.29957966	-0.00716931
-222.26622326	-0.00239398
-222.23286685	0.00204440
-222.19951044	0.00180230
-222.16615403	0.00209084
-222.13279762	-0.00110702
-222.09944121	-0.00669779
-222.06608480	-0.01277071
-222.03272839	-0.01736819
-221.99937198	-0.02280992
-221.96601557	-0.02861715
-221.93265916	-0.03224575
-221.89930275	-0.03788035
-221.86594634	-0.04013752
-221.83258993	-0.04148129
-221.79923352	-0.04167401
-221.76587711	-0.03934380
-221.73252070	-0.03503379
-221.69916429	-0.02985433
-221.66580788	-0.02261452
-221.63245147	-0.01355689
-221.59909506	-0.00657497
-221.56573866	0.00097030
-221.53238225	0.00685340
-221.49902584	0.00940309
-221.46566943	0.01125928
-221.43231302	0.01128571
-221.39895661	0.00838314
-221.36560020	0.00515636
-221.33224379	-0.00019798
-221.29888738	-0.00569879
-221.26553097	-0.01072001
-221.23217456	-0.01770118
-221.19881815	-0.02215269
-221.16546174	-0.02427729
-221.13210533	-0.02683503
-221.09874892	-0.02625065
-221.06539251	-0.02363204
-221.03203610	-0.01965326
-220.99867969	-0.01444179
-220.96532328	-0.00883726
-220.93196687	-0.00397771
-220.89861046	0.00238875
-220.86525406	0.00677156
-220.83189765	0.01098506
-220.79854124	0.01337894
-220.76518483	0.01562907
-220.73182842	0.01743124
-220.69847201	0.01628230
-220.66511560	0.01488502
-220.63175919	0.01361212
-220.59840278	0.01127440
-220.56504637	0.00792746
-220.53168996	0.00335057
-220.49833355	-0.00290443
-220.46497714	-0.00757925
-220.43162073	-0.01527870
-220.39826432	-0.02081714
-220.36490791	-0.02884505
-220.33155150	-0.03477332
-220.29819509	-0.04275762
-220.26483868	-0.04791761
-220.23148227	-0.05301482
-220.19812586	-0.05609444
-220.16476946	-0.05988321
-220.13141305	-0.05971546
-220.09805664	-0.05779281
-220.06470023	-0.05524501
-220.03134382	-0.04739723
-219.99798741	-0.03908018
-219.96463100	-0.02639291
-219.93127459	-0.01520137
-219.89791818	-0.00386384
-219.86456177	0.00626863
-219.83120536	0.01269462
-219.79784895	0.01543327
-219.76449254	0.01674998
-219.73113613	0.01145181
-219.69777972	0.00302560
-219.66442331	-0.00707210
-219.63106690	-0.01881076
-219.59771049	-0.02873085
-219.56435408	-0.03679444
-219.53099767	-0.04136618
-219.49764126	-0.04250432
-219.46428486	-0.03798898
-219.43092845	-0.02755701
-219.39757204	-0.01637825
-219.36421563	-0.00073342
-219.33085922	0.01429848
-219.29750281	0.02927302
-219.26414640	0.04198473
-219.23078999	0.04966861
-219.19743358	0.05102971
-219.16407717	0.04935422
-219.13072076	0.04326893
-219.09736435	0.03495931
-219.06400794	0.02291575
-219.03065153	0.01070860
-218.99729512	-0.00027351
-218.96393871	-0.01114872
-218.93058230	-0.01970229
-218.89722589	-0.02592899
-218.86386948	-0.03216584
-218.83051307	-0.03389669
-218.79715666	-0.03703891
-218.76380026	-0.04078925
-218.73044385	-0.04320053
-218.69708744	-0.04575089
-218.66373103	-0.04928456
-218.63037462	-0.05219738
-218.59701821	-0.05189936
-218.56366180	-0.05156889
-218.53030539	-0.05137898
-218.49694898	-0.04970131
-218.46359257	-0.04504295
-218.43023616	-0.04294042
-218.39687975	-0.03818398
-218.36352334	-0.03489628
-218.33016693	-0.02981163
-218.29681052	-0.02596515
-218.26345411	-0.02013458
-218.23009770	-0.01271921
-218.19674129	-0.00596875
-218.16338488	0.00240975
-218.13002847	0.00903923
-218.09667207	0.01624246
-218.06331566	0.01986812
-218.02995925	0.02287752
-217.99660284	0.02341552
-217.96324643	0.01895854
-217.92989002	0.01428657
-217.89653361	0.00845076
-217.86317720	-0.00001643
-217.82982079	-0.00905483
-217.79646438	-0.01886733
-217.76310797	-0.02555521
-217.72975156	-0.03130864
-217.69639515	-0.03600050
-217.66303874	-0.03639614
-217.62968233	-0.03618025
-217.59632592	-0.03143276
-217.56296951	-0.02558352
-217.52961310	-0.01830676
-217.49625669	-0.00943512
-217.46290028	0.00046456
-217.42954387	0.00927793
-217.39618747	0.01531102
-217.36283106	0.02238464
-217.32947465	0.02655398
-217.29611824	0.02661489
-217.26276183	0.02727793
-217.22940542	0.02567079
-217.19604901	0.02152147
-217.16269260	0.01778159
-217.12933619	0.01258989
-217.09597978	0.00807683
-217.06262337	0.00330344
-217.02926696	-0.00483588
-216.99591055	-0.01388649
-216.96255414	-0.02311234
-216.92919773	-0.03203754
-216.89584132	-0.04240214
-216.86248491	-0.05050790
-216.82912850	-0.05672648
-216.79577209	-0.06000371
-216.76241568	-0.06131273
-216.72905927	-0.05893104
-216.69570287	-0.05346102
-216.66234646	-0.04258504
-216.62899005	-0.03216928
-216.59563364	-0.01718873
-216.56227723	-0.00425523
-216.52892082	0.00843077
-216.49556441	0.02054498
-216.46220800	0.02792362
-216.42885159	0.03266977
-216.39549518	0.03535939
-216.36213877	0.03469882
-216.32878236	0.03028301
-216.29542595	0.02336926
-216.26206954	0.01524841
-216.22871313	0.00691012
-216.19535672	-0.00400646
-216.16200031	-0.01294765
-216.12864390	-0.02234940
-216.09528749	-0.02983563
-216.06193108	-0.03752889
-216.02857467	-0.04185677
-215.99521827	-0.04520732
-215.96186186	-0.04567368
-215.92850545	-0.04355050
-215.89514904	-0.03798460
-215.86179263	-0.03308818
-215.82843622	-0.02367892
-215.79507981	-0.01335952
-215.76172340	-0.00331701
-215.72836699	0.00933734
-215.69501058	0.02066432
-215.66165417	0.02791046
-215.62829776	0.03611033
-215.59494135	0.04211508
-215.56158494	0.04592150
-215.52822853	0.04716157
-215.49487212	0.04676185
-215.46151571	0.04354610
-215.42815930	0.03966782
-215.39480289	0.03512534
-215.36144648	0.02922475
-215.32809007	0.02393108
-215.29473367	0.01720830
-215.26137726	0.01152607
-215.22802085	0.00438035
-215.19466444	-0.00097911
-215.16130803	-0.00682202
-215.12795162	-0.01175017
-215.09459521	-0.01707862
-215.06123880	-0.02037624
-215.02788239	-0.02351407
-214.99452598	-0.02385073
-214.96116957	-0.02480058
-214.92781316	-0.02004245
-214.89445675	-0.01835441
-214.86110034	-0.01432342
-214.82774393	-0.01053553
-214.79438752	-0.00732812
-214.76103111	-0.00476083
-214.72767470	-0.00562846
-214.69431829	-0.00496672
-214.66096188	-0.00704513
-214.62760547	-0.00916276
-214.59424907	-0.00888703
-214.56089266	-0.00834358
-214.52753625	-0.00650908
-214.49417984	-0.00413971
-214.46082343	-0.00020244
-214.42746702	0.00559209
-214.39411061	0.00840182
-214.36075420	0.01256569
-214.32739779	0.01483125
-214.29404138	0.01572093
-214.26068497	0.01680558
-214.22732856	0.01517967
-214.19397215	0.01277880
-214.16061574	0.01044404
-214.12725933	0.00861366
-214.09390292	0.00597474
-214.06054651	0.00492574
-214.02719010	0.00652986
-213.99383369	0.00731268
-213.96047728	0.00694470
-213.92712088	0.00806479
-213.89376447	0.00976726
-213.86040806	0.01083406
-213.82705165	0.01095034
-213.79369524	0.01014879
-213.76033883	0.00849158
-213.72698242	0.00763029
-213.69362601	0.00419377
-213.66026960	-0.00113519
-213.62691319	-0.00588008
-213.59355678	-0.01412966
-213.56020037	-0.02081785
-213.52684396	-0.03027283
-213.49348755	-0.03774111
-213.46013114	-0.04781728
-213.42677473	-0.05679319
-213.39341832	-0.06368306
-213.36006191	-0.07080102
-213.32670550	-0.07616959
-213.29334909	-0.08131100
-213.25999268	-0.08477890
-213.22663628	-0.08651103
-213.19327987	-0.08755909
-213.15992346	-0.08645096
-213.12656705	-0.08520208
-213.09321064	-0.08170517
-213.05985423	-0.07784135
-213.02649782	-0.07347730
-212.99314141	-0.07011726
-212.95978500	-0.06794564
-212.92642859	-0.06430329
-212.89307218	-0.06317990
-212.85971577	-0.06395216
-212.82635936	-0.06310442
-212.79300295	-0.06254169
-212.75964654	-0.06325221
-212.72629013	-0.06385964
-212.69293372	-0.06131726
-212.65957731	-0.06043380
-212.62622090	-0.05798765
-212.59286449	-0.05503419
-212.55950808	-0.05238864
-212.52615168	-0.04809513
-212.49279527	-0.04638882
-212.45943886	-0.04234300
-212.42608245	-0.04038911
-212.39272604	-0.03683307
-212.35936963	-0.03284905
-212.32601322	-0.02920483
-212.29265681	-0.02339901
-212.25930040	-0.01686590
-212.22594399	-0.01082848
-212.19258758	-0.00490778
-212.15923117	0.00140596
-212.12587476	0.00512543
-212.09251835	0.00934271
-212.05916194	0.01225139
-212.02580553	0.01165041
-211.99244912	0.00993645
-211.95909271	0.00671419
-211.92573630	0.00265413
-211.89237989	-0.00128134
-211.85902348	-0.00572861
-211.82566708	-0.00921458
-211.79231067	-0.00938930
-211.75895426	-0.00615053
-211.72559785	0.00016121
-211.69224144	0.00655522
-211.65888503	0.01720171
-211.62552862	0.02702553
-211.59217221	0.03835574
-211.55881580	0.04803847
-211.52545939	0.05459131
-211.49210298	0.05725585
-211.45874657	0.05669826
-211.42539016	0.05261070
-211.39203375	0.04703964
-211.35867734	0.03939486
-211.32532093	0.03074076
-211.29196452	0.02318841
-211.25860811	0.01706426
-211.22525170	0.01414085
-211.19189529	0.01177033
-211.15853888	0.01142931
-211.12518248	0.01274887
-211.09182607	0.01666252
-211.05846966	0.01835201
-211.02511325	0.02339256
-210.99175684	0.02621406
-210.95840043	0.03054676
-210.92504402	0.03103590
-210.89168761	0.03313895
-210.85833120	0.03453843
-210.82497479	0.03365256
-210.79161838	0.03309768
-210.75826197	0.03188302
-210.72490556	0.02858892
-210.69154915	0.02715346
-210.65819274	0.02556940
-210.62483633	0.02178126
-210.59147992	0.01915619
-210.55812351	0.01571207
-210.52476710	0.01408749
-210.49141069	0.01142938
-210.45805429	0.00929276
-210.42469788	0.00753121
-210.39134147	0.00938081
-210.35798506	0.01176240
-210.32462865	0.01387995
-210.29127224	0.01757432
-210.25791583	0.02130355
-210.22455942	0.02589676
-210.19120301	0.02863915
-210.15784660	0.03276094
-210.12449019	0.03284844
-210.09113378	0.03342775
-210.05777737	0.03184469
-210.02442096	0.03080644
-209.99106455	0.02916393
-209.95770814	0.02515855
-209.92435173	0.02340665
-209.89099532	0.01936095
-209.85763891	0.01253130
-209.82428250	0.00859278
-209.79092609	0.00263268
-209.75756969	-0.00334378
-209.72421328	-0.01069085
-209.69085687	-0.01796420
-209.65750046	-0.02545919
-209.62414405	-0.03272914
-209.59078764	-0.03870959
-209.55743123	-0.04461864
-209.52407482	-0.04978660
-209.49071841	-0.05293784
-209.45736200	-0.05243829
-209.42400559	-0.05223863
-209.39064918	-0.04840376
-209.35729277	-0.04410097
-209.32393636	-0.03787727
-209.29057995	-0.02978251
-209.25722354	-0.02231218
-209.22386713	-0.01609072
-209.19051072	-0.00973042
-209.15715431	-0.00436753
-209.12379790	-0.00210593
-209.09044149	0.00105929
-209.05708509	0.00067006
-209.02372868	-0.00162650
-208.99037227	-0.00312365
-208.95701586	-0.00601715
-208.92365945	-0.01106845
-208.89030304	-0.01573062
-208.85694663	-0.02069140
-208.82359022	-0.02405750
-208.79023381	-0.02560186
-208.75687740	-0.02764616
-208.72352099	-0.02652079
-208.69016458	-0.02571837
-208.65680817	-0.02277918
-208.62345176	-0.01748255
-208.59009535	-0.01258611
-208.55673894	-0.00830714
-208.52338253	-0.00347117
-208.49002612	-0.00141838
-208.45666971	-0.00044247
-208.42331330	-0.00224441
-208.38995689	-0.00471126
-208.35660049	-0.00619305
-208.32324408	-0.01188175
-208.28988767	-0.01745358
-208.25653126	-0.02128379
-208.22317485	-0.02517842
-208.18981844	-0.02678936
-208.15646203	-0.02825187
-208.12310562	-0.02970894
-208.08974921	-0.02950042
-208.05639280	-0.02897754
-208.02303639	-0.02784877
-207.98967998	-0.02665580
-207.95632357	-0.02782151
-207.92296716	-0.02978090
-207.88961075	-0.03147451
-207.85625434	-0.03598289
-207.82289793	-0.04105344
-207.78954152	-0.04676683
-207.75618511	-0.05253029
-207.72282870	-0.05612390
-207.68947229	-0.05890920
-207.65611589	-0.06004579
-207.62275948	-0.05931347
-207.58940307	-0.05536094
-207.55604666	-0.04943386
-207.52269025	-0.04079320
-207.48933384	-0.03188744
-207.45597743	-0.02096675
-207.42262102	-0.01142625
-207.38926461	-0.00084940
-207.35590820	0.00783797
-207.32255179	0.01313975
-207.28919538	0.01843432
-207.25583897	0.01978526
-207.22248256	0.01961969
-207.18912615	0.01551635
-207.15576974	0.01044567
-207.12241333	0.00329971
-207.08905692	-0.00327622
-207.05570051	-0.01079176
-207.02234410	-0.01549478
-206.98898769	-0.02073699
-206.95563129	-0.02327064
-206.92227488	-0.02665402
-206.88891847	-0.02596606
-206.85556206	-0.02399288
-206.82220565	-0.02150757
-206.78884924	-0.01790954
-206.75549283	-0.01431792
-206.72213642	-0.00797496
-206.68878001	-0.00295927
-206.65542360	0.00092248
-206.62206719	0.00593060
-206.58871078	0.00944310
-206.55535437	0.01172551
-206.52199796	0.01335990
-206.48864155	0.01450679
-206.45528514	0.01347926
-206.42192873	0.01408085
-206.38857232	0.01613437
-206.35521591	0.01674876
-206.32185950	0.01695573
-206.28850310	0.01928453
-206.25514669	0.01927302
-206.22179028	0.02114769
-206.18843387	0.02169117
-206.15507746	0.02128534
-206.12172105	0.02131251
-206.08836464	0.01981333
-206.05500823	0.01795720
-206.02165182	0.01700063
-205.98829541	0.01566231
-205.95493900	0.01206322
-205.92158259	0.01035333
-205.88822618	0.00730658
-205.85486977	0.00384951
-205.82151336	0.00184494
-205.78815695	-0.00032864
-205.75480054	-0.00294403
-205.72144413	-0.00433359
-205.68808772	-0.00543433
-205.65473131	-0.00723902
-205.62137490	-0.00756496
-205.58801850	-0.00884698
-205.55466209	-0.00915472
-205.52130568	-0.00911309
-205.48794927	-0.00765633
-205.45459286	-0.00729943
-205.42123645	-0.00685720
-205.38788004	-0.00363456
-205.35452363	-0.00160806
-205.32116722	0.00143298
-205.28781081	0.00490204
-205.25445440	0.00718082
-205.22109799	0.00989534
-205.18774158	0.01096560
-205.15438517	0.01181898
-205.12102876	0.01155912
-205.08767235	0.00850085
-205.05431594	0.00642377
-205.02095953	0.00295786
-204.98760312	0.00097659
-204.95424671	-0.00130715
-204.92089030	-0.00398087
-204.88753390	-0.00622316
-204.85417749	-0.00767706
-204.82082108	-0.00813426
-204.78746467	-0.00988460
-204.75410826	-0.01106509
-204.72075185	-0.01246002
-204.68739544	-0.01550493
-204.65403903	-0.01830246
-204.62068262	-0.02083178
-204.58732621	-0.02335106
-204.55396980	-0.02377375
-204.52061339	-0.02435577
-204.48725698	-0.02308976
-204.45390057	-0.02074565
-204.42054416	-0.01593389
-204.38718775	-0.01277947
-204.35383134	-0.00825503
-204.32047493	-0.00636436
-204.28711852	-0.00595548
-204.25376211	-0.00815662
-204.22040570	-0.01223165
-204.18704930	-0.01819105
-204.15369289	-0.02712873
-204.12033648	-0.03830463
-204.08698007	-0.04885692
-204.05362366	-0.05848661
-204.02026725	-0.06601997
-203.98691084	-0.07265928
-203.95355443	-0.07908494
-203.92019802	-0.07968853
-203.88684161	-0.07833972
-203.85348520	-0.07481952
-203.82012879	-0.06989613
-203.78677238	-0.06201800
-203.75341597	-0.05230739
-203.72005956	-0.04328836
-203.68670315	-0.03542229
-203.65334674	-0.02541962
-203.61999033	-0.01782203
-203.58663392	-0.01136504
-203.55327751	-0.00669967
-203.51992110	-0.00443981
-203.48656470	-0.00312282
-203.45320829	-0.00285935
-203.41985188	-0.00469747
-203.38649547	-0.00705119
-203.35313906	-0.00934135
-203.31978265	-0.01012119
-203.28642624	-0.01198799
-203.25306983	-0.01304997
-203.21971342	-0.01664236
-203.18635701	-0.01771932
-203.15300060	-0.01819012
-203.11964419	-0.02050017
-203.08628778	-0.02108101
-203.05293137	-0.02343275
-203.01957496	-0.02525351
-202.98621855	-0.02774195
-202.95286214	-0.02923867
-202.91950573	-0.03081545
-202.88614932	-0.03131529
-202.85279291	-0.03206974
-202.81943650	-0.03288666
-202.78608010	-0.03151271
-202.75272369	-0.02959633
-202.71936728	-0.02689171
-202.68601087	-0.02348172
-202.65265446	-0.01878230
-202.61929805	-0.01476086
-202.58594164	-0.01128883
-202.55258523	-0.00895477
-202.51922882	-0.00851686
-202.48587241	-0.00955541
-202.45251600	-0.01110638
-202.41915959	-0.01421696
-202.38580318	-0.01887601
-202.35244677	-0.02369083
-202.31909036	-0.02825640
-202.28573395	-0.03199701
-202.25237754	-0.03313996
-202.21902113	-0.03597373
-202.18566472	-0.03499492
-202.15230831	-0.03415933
-202.11895191	-0.03360626
-202.08559550	-0.02893170
-202.05223909	-0.02616826
-202.01888268	-0.02132468
-201.98552627	-0.01747268
-201.95216986	-0.01220396
-201.91881345	-0.00642204
-201.88545704	-0.00069285
-201.85210063	0.00368937
-201.81874422	0.01013008
-201.78538781	0.01422758
-201.75203140	0.01565945
-201.71867499	0.01755631
-201.68531858	0.01867945
-201.65196217	0.01780540
-201.61860576	0.01470197
-201.58524935	0.01182490
-201.55189294	0.00468140
-201.51853653	-0.00180881
-201.48518012	-0.01057425
-201.45182371	-0.01642247
-201.41846731	-0.02368860
-201.38511090	-0.02879499
-201.35175449	-0.03374924
-201.31839808	-0.03589737
-201.28504167	-0.03633746
-201.25168526	-0.03481977
-201.21832885	-0.03301696
-201.18497244	-0.02896659
-201.15161603	-0.02337242
-201.11825962	-0.01526062
-201.08490321	-0.00795206
-201.05154680	-0.00001484
-201.01819039	0.01052988
-200.98483398	0.01586942
-200.95147757	0.02204877
-200.91812116	0.02605288
-200.88476475	0.02744453
-200.85140834	0.02719676
-200.81805193	0.02275518
-200.78469552	0.01651636
-200.75133911	0.01006005
-200.71798271	0.00183768
-200.68462630	-0.00859868
-200.65126989	-0.01836287
-200.61791348	-0.02832143
-200.58455707	-0.03715266
-200.55120066	-0.04513527
