# Menlo Systems Time Domain Spectrometer
# Program Version 1.4.7 
#  Start: -300 ps, Average over 80 waveforms. Date: 2023-3-20
# Time [ps] 	 THz Signal [a.u.]
-233.67411531	0.02074834
-233.64075890	0.02389321
-233.60740249	0.02531388
-233.57404608	0.02547286
-233.54068967	0.02436009
-233.50733326	0.02330376
-233.47397685	0.01985611
-233.44062044	0.01588210
-233.40726403	0.00926633
-233.37390763	-0.00023126
-233.34055122	-0.01043156
-233.30719481	-0.01970517
-233.27383840	-0.03208189
-233.24048199	-0.04137496
-233.20712558	-0.05002113
-233.17376917	-0.05477324
-233.14041276	-0.05754297
-233.10705635	-0.05881983
-233.07369994	-0.05528460
-233.04034353	-0.05102585
-233.00698712	-0.04323442
-232.97363071	-0.03362981
-232.94027430	-0.02123334
-232.90691789	-0.00832702
-232.87356148	0.00328252
-232.84020507	0.01686333
-232.80684866	0.02697139
-232.77349225	0.03417303
-232.74013584	0.03954354
-232.70677943	0.03843547
-232.67342303	0.03496575
-232.64006662	0.02680043
-232.60671021	0.01536059
-232.57335380	0.00081696
-232.53999739	-0.01570545
-232.50664098	-0.03087749
-232.47328457	-0.04525424
-232.43992816	-0.05881055
-232.40657175	-0.06719977
-232.37321534	-0.07108821
-232.33985893	-0.07215998
-232.30650252	-0.06870444
-232.27314611	-0.06085238
-232.23978970	-0.05029277
-232.20643329	-0.03700925
-232.17307688	-0.02297217
-232.13972047	-0.00723632
-232.10636406	0.00546142
-232.07300765	0.01801727
-232.03965124	0.02837124
-232.00629483	0.03471589
-231.97293843	0.03663057
-231.93958202	0.03599598
-231.90622561	0.03268946
-231.87286920	0.02552465
-231.83951279	0.01700440
-231.80615638	0.00920510
-231.77279997	-0.00184357
-231.73944356	-0.01008071
-231.70608715	-0.01766924
-231.67273074	-0.02374973
-231.63937433	-0.02817658
-231.60601792	-0.03112108
-231.57266151	-0.03222934
-231.53930510	-0.03123349
-231.50594869	-0.02843769
-231.47259228	-0.02707207
-231.43923587	-0.02597537
-231.40587946	-0.02365700
-231.37252305	-0.02110667
-231.33916664	-0.02137173
-231.30581023	-0.02172156
-231.27245383	-0.02007462
-231.23909742	-0.01797701
-231.20574101	-0.01313346
-231.17238460	-0.00920168
-231.13902819	-0.00274234
-231.10567178	0.00385090
-231.07231537	0.01202164
-231.03895896	0.01721384
-231.00560255	0.02256055
-230.97224614	0.02457072
-230.93888973	0.02354748
-230.90553332	0.02075205
-230.87217691	0.01366212
-230.83882050	0.00305119
-230.80546409	-0.00673120
-230.77210768	-0.01968467
-230.73875127	-0.03387776
-230.70539486	-0.04691500
-230.67203845	-0.05756215
-230.63868204	-0.06715722
-230.60532563	-0.07209300
-230.57196923	-0.07277463
-230.53861282	-0.07108688
-230.50525641	-0.06266046
-230.47190000	-0.05378873
-230.43854359	-0.03921427
-230.40518718	-0.02303991
-230.37183077	-0.00830337
-230.33847436	0.00595253
-230.30511795	0.01671166
-230.27176154	0.02483800
-230.23840513	0.03001130
-230.20504872	0.03235384
-230.17169231	0.02991804
-230.13833590	0.02640633
-230.10497949	0.02157565
-230.07162308	0.01843765
-230.03826667	0.01338678
-230.00491026	0.00910702
-229.97155385	0.00604141
-229.93819744	0.00350466
-229.90484104	0.00103402
-229.87148463	-0.00151900
-229.83812822	-0.00698771
-229.80477181	-0.01247942
-229.77141540	-0.02068931
-229.73805899	-0.02856334
-229.70470258	-0.03751275
-229.67134617	-0.04531414
-229.63798976	-0.05071478
-229.60463335	-0.05435486
-229.57127694	-0.05466215
-229.53792053	-0.05082446
-229.50456412	-0.04438791
-229.47120771	-0.03561903
-229.43785130	-0.02379939
-229.40449489	-0.01093437
-229.37113848	0.00230962
-229.33778207	0.01635590
-229.30442566	0.02837164
-229.27106925	0.03769638
-229.23771284	0.04232405
-229.20435644	0.04412129
-229.17100003	0.03921668
-229.13764362	0.02913534
-229.10428721	0.01609006
-229.07093080	-0.00142245
-229.03757439	-0.02096459
-229.00421798	-0.04045444
-228.97086157	-0.05881851
-228.93750516	-0.07373901
-228.90414875	-0.08697098
-228.87079234	-0.09423121
-228.83743593	-0.09658229
-228.80407952	-0.09307294
-228.77072311	-0.08409173
-228.73736670	-0.06995552
-228.70401029	-0.05122079
-228.67065388	-0.03070066
-228.63729747	-0.00858404
-228.60394106	0.01182593
-228.57058465	0.03147015
-228.53722824	0.04442162
-228.50387184	0.05289221
-228.47051543	0.05693537
-228.43715902	0.05652855
-228.40380261	0.05026147
-228.37044620	0.04371475
-228.33708979	0.03413101
-228.30373338	0.02344102
-228.27037697	0.01300887
-228.23702056	0.00241409
-228.20366415	-0.00765266
-228.17030774	-0.01651157
-228.13695133	-0.02451593
-228.10359492	-0.03337871
-228.07023851	-0.03887939
-228.03688210	-0.04339270
-228.00352569	-0.04647803
-227.97016928	-0.04733432
-227.93681287	-0.04579807
-227.90345646	-0.04266227
-227.87010005	-0.03926461
-227.83674364	-0.03176394
-227.80338724	-0.02478779
-227.77003083	-0.01556937
-227.73667442	-0.00875559
-227.70331801	-0.00092077
-227.66996160	0.00644356
-227.63660519	0.01059739
-227.60324878	0.01466718
-227.56989237	0.01618196
-227.53653596	0.01454118
-227.50317955	0.01359081
-227.46982314	0.01009851
-227.43646673	0.00555139
-227.40311032	0.00140961
-227.36975391	-0.00297510
-227.33639750	-0.00635832
-227.30304109	-0.01045783
-227.26968468	-0.01576747
-227.23632827	-0.02095099
-227.20297186	-0.02572797
-227.16961545	-0.03212659
-227.13625904	-0.03589465
-227.10290264	-0.04089792
-227.06954623	-0.04549132
-227.03618982	-0.04897661
-227.00283341	-0.04799071
-226.96947700	-0.04481373
-226.93612059	-0.04202140
-226.90276418	-0.03568008
-226.86940777	-0.02746826
-226.83605136	-0.02059407
-226.80269495	-0.00989875
-226.76933854	-0.00080950
-226.73598213	0.00807099
-226.70262572	0.01552299
-226.66926931	0.01945627
-226.63591290	0.02182899
-226.60255649	0.02250321
-226.56920008	0.01940597
-226.53584367	0.01498003
-226.50248726	0.00788427
-226.46913085	0.00031068
-226.43577444	-0.00480788
-226.40241804	-0.01358711
-226.36906163	-0.01981079
-226.33570522	-0.02533080
-226.30234881	-0.02908071
-226.26899240	-0.03093610
-226.23563599	-0.03302426
-226.20227958	-0.03318000
-226.16892317	-0.03191915
-226.13556676	-0.02998907
-226.10221035	-0.02702937
-226.06885394	-0.02536047
-226.03549753	-0.02179925
-226.00214112	-0.01923596
-225.96878471	-0.01433476
-225.93542830	-0.01147327
-225.90207189	-0.00720686
-225.86871548	-0.00311462
-225.83535907	0.00098901
-225.80200266	0.00500297
-225.76864625	0.00994411
-225.73528985	0.01086931
-225.70193344	0.01213756
-225.66857703	0.00993684
-225.63522062	0.00897134
-225.60186421	0.00577799
-225.56850780	-0.00033798
-225.53515139	-0.00742047
-225.50179498	-0.01615745
-225.46843857	-0.02445803
-225.43508216	-0.03282535
-225.40172575	-0.04037983
-225.36836934	-0.04647881
-225.33501293	-0.05134047
-225.30165652	-0.05289793
-225.26830011	-0.05299286
-225.23494370	-0.04918808
-225.20158729	-0.04410896
-225.16823088	-0.03552258
-225.13487447	-0.02762994
-225.10151806	-0.01562529
-225.06816165	-0.00450242
-225.03480525	0.00418018
-225.00144884	0.01233310
-224.96809243	0.01742573
-224.93473602	0.02056444
-224.90137961	0.01990468
-224.86802320	0.01672981
-224.83466679	0.01118245
-224.80131038	0.00619720
-224.76795397	-0.00082808
-224.73459756	-0.00716552
-224.70124115	-0.01249762
-224.66788474	-0.01722737
-224.63452833	-0.01843232
-224.60117192	-0.02052691
-224.56781551	-0.01902509
-224.53445910	-0.01789154
-224.50110269	-0.01480746
-224.46774628	-0.00943750
-224.43438987	-0.00622893
-224.40103346	-0.00415156
-224.36767705	-0.00159655
-224.33432065	-0.00048647
-224.30096424	0.00100422
-224.26760783	0.00324938
-224.23425142	0.00465640
-224.20089501	0.00409371
-224.16753860	0.00350105
-224.13418219	0.00340453
-224.10082578	0.00267713
-224.06746937	-0.00132822
-224.03411296	-0.00562632
-224.00075655	-0.01078518
-223.96740014	-0.01587088
-223.93404373	-0.02036741
-223.90068732	-0.02510836
-223.86733091	-0.02782877
-223.83397450	-0.03140405
-223.80061809	-0.03402527
-223.76726168	-0.03483196
-223.73390527	-0.03387342
-223.70054886	-0.03177620
-223.66719245	-0.02919976
-223.63383605	-0.02463295
-223.60047964	-0.01930730
-223.56712323	-0.01429882
-223.53376682	-0.00935211
-223.50041041	-0.00572184
-223.46705400	-0.00243030
-223.43369759	-0.00000228
-223.40034118	0.00168227
-223.36698477	0.00043897
-223.33362836	0.00048304
-223.30027195	-0.00231236
-223.26691554	-0.00454206
-223.23355913	-0.00696590
-223.20020272	-0.00979114
-223.16684631	-0.01184034
-223.13348990	-0.01199499
-223.10013349	-0.01274522
-223.06677708	-0.01071860
-223.03342067	-0.01021749
-223.00006426	-0.00759933
-222.96670785	-0.00580624
-222.93335145	-0.00390486
-222.89999504	-0.00258451
-222.86663863	-0.00027776
-222.83328222	0.00048803
-222.79992581	0.00062770
-222.76656940	0.00002942
-222.73321299	-0.00294799
-222.69985658	-0.00561602
-222.66650017	-0.00909205
-222.63314376	-0.01221096
-222.59978735	-0.01618155
-222.56643094	-0.01871213
-222.53307453	-0.01964290
-222.49971812	-0.02225656
-222.46636171	-0.01987546
-222.43300530	-0.01851963
-222.39964889	-0.01464953
-222.36629248	-0.01170880
-222.33293607	-0.00736309
-222.29957966	-0.00425104
-222.26622326	-0.00307804
-222.23286685	-0.00132873
-222.19951044	-0.00156463
-222.16615403	-0.00308782
-222.13279762	-0.00596628
-222.09944121	-0.01208713
-222.06608480	-0.01440950
-222.03272839	-0.01937005
-221.99937198	-0.02215777
-221.96601557	-0.02532030
-221.93265916	-0.02866147
-221.89930275	-0.02932670
-221.86594634	-0.03007443
-221.83258993	-0.02975392
-221.79923352	-0.02851614
-221.76587711	-0.02586165
-221.73252070	-0.02189201
-221.69916429	-0.01757183
-221.66580788	-0.01258305
-221.63245147	-0.00756557
-221.59909506	-0.00408645
-221.56573866	0.00013490
-221.53238225	0.00162768
-221.49902584	0.00178725
-221.46566943	0.00185285
-221.43231302	-0.00131862
-221.39895661	-0.00333967
-221.36560020	-0.00567651
-221.33224379	-0.01068524
-221.29888738	-0.01585182
-221.26553097	-0.02012094
-221.23217456	-0.02265161
-221.19881815	-0.02546057
-221.16546174	-0.02639552
-221.13210533	-0.02663565
-221.09874892	-0.02614448
-221.06539251	-0.02431335
-221.03203610	-0.01938950
-220.99867969	-0.01706975
-220.96532328	-0.01127784
-220.93196687	-0.00758339
-220.89861046	-0.00284664
-220.86525406	-0.00106548
-220.83189765	0.00316257
-220.79854124	0.00352028
-220.76518483	0.00424810
-220.73182842	0.00445741
-220.69847201	0.00446057
-220.66511560	0.00265440
-220.63175919	0.00139163
-220.59840278	-0.00149577
-220.56504637	-0.00401860
-220.53168996	-0.00546646
-220.49833355	-0.00858842
-220.46497714	-0.01334626
-220.43162073	-0.01571469
-220.39826432	-0.01753510
-220.36490791	-0.02063394
-220.33155150	-0.02340094
-220.29819509	-0.02390181
-220.26483868	-0.02546348
-220.23148227	-0.02657282
-220.19812586	-0.02724580
-220.16476946	-0.02662090
-220.13141305	-0.02634240
-220.09805664	-0.02410994
-220.06470023	-0.02297223
-220.03134382	-0.01985901
-219.99798741	-0.01650490
-219.96463100	-0.01053150
-219.93127459	-0.00693169
-219.89791818	-0.00372914
-219.86456177	-0.00013829
-219.83120536	0.00049097
-219.79784895	0.00018596
-219.76449254	-0.00302307
-219.73113613	-0.00742543
-219.69777972	-0.01427454
-219.66442331	-0.02085731
-219.63106690	-0.02712505
-219.59771049	-0.03514504
-219.56435408	-0.03880884
-219.53099767	-0.04177576
-219.49764126	-0.04055911
-219.46428486	-0.03732040
-219.43092845	-0.03034667
-219.39757204	-0.01978173
-219.36421563	-0.01116048
-219.33085922	-0.00143734
-219.29750281	0.00738022
-219.26414640	0.01444111
-219.23078999	0.02105932
-219.19743358	0.02213326
-219.16407717	0.02075004
-219.13072076	0.01745696
-219.09736435	0.01134193
-219.06400794	0.00502600
-219.03065153	-0.00147134
-218.99729512	-0.00771052
-218.96393871	-0.01307768
-218.93058230	-0.01801404
-218.89722589	-0.01930217
-218.86386948	-0.02045005
-218.83051307	-0.02087940
-218.79715666	-0.02171283
-218.76380026	-0.02057817
-218.73044385	-0.02032272
-218.69708744	-0.02158895
-218.66373103	-0.02202588
-218.63037462	-0.02206019
-218.59701821	-0.02326145
-218.56366180	-0.02434337
-218.53030539	-0.02594865
-218.49694898	-0.02541613
-218.46359257	-0.02518010
-218.43023616	-0.02438356
-218.39687975	-0.02347178
-218.36352334	-0.02264968
-218.33016693	-0.02094726
-218.29681052	-0.01843293
-218.26345411	-0.01532993
-218.23009770	-0.01334317
-218.19674129	-0.01085799
-218.16338488	-0.00754650
-218.13002847	-0.00298599
-218.09667207	-0.00119726
-218.06331566	-0.00039046
-218.02995925	-0.00071576
-217.99660284	-0.00070914
-217.96324643	-0.00286179
-217.92989002	-0.00714892
-217.89653361	-0.01102480
-217.86317720	-0.01492337
-217.82982079	-0.02128584
-217.79646438	-0.02496777
-217.76310797	-0.02897154
-217.72975156	-0.03120709
-217.69639515	-0.03228212
-217.66303874	-0.02972371
-217.62968233	-0.02690097
-217.59632592	-0.02363307
-217.56296951	-0.01817303
-217.52961310	-0.01205388
-217.49625669	-0.00473442
-217.46290028	0.00158840
-217.42954387	0.00716223
-217.39618747	0.01195755
-217.36283106	0.01481167
-217.32947465	0.01673752
-217.29611824	0.01596295
-217.26276183	0.01511089
-217.22940542	0.01237249
-217.19604901	0.00990677
-217.16269260	0.00376049
-217.12933619	0.00299660
-217.09597978	-0.00343107
-217.06262337	-0.00708061
-217.02926696	-0.01170133
-216.99591055	-0.01683208
-216.96255414	-0.02197078
-216.92919773	-0.02540261
-216.89584132	-0.02911619
-216.86248491	-0.03233357
-216.82912850	-0.03435673
-216.79577209	-0.03583186
-216.76241568	-0.03250267
-216.72905927	-0.02956204
-216.69570287	-0.02676657
-216.66234646	-0.01967864
-216.62899005	-0.01272928
-216.59563364	-0.00520529
-216.56227723	0.00295937
-216.52892082	0.00933155
-216.49556441	0.01433971
-216.46220800	0.01660373
-216.42885159	0.01825792
-216.39549518	0.01737903
-216.36213877	0.01459709
-216.32878236	0.01027951
-216.29542595	0.00443555
-216.26206954	-0.00082825
-216.22871313	-0.00849479
-216.19535672	-0.01367964
-216.16200031	-0.01801753
-216.12864390	-0.02294218
-216.09528749	-0.02583614
-216.06193108	-0.02841799
-216.02857467	-0.03033204
-215.99521827	-0.02977413
-215.96186186	-0.02695780
-215.92850545	-0.02388756
-215.89514904	-0.02078670
-215.86179263	-0.01634518
-215.82843622	-0.01000556
-215.79507981	-0.00455283
-215.76172340	0.00127761
-215.72836699	0.00580366
-215.69501058	0.00985845
-215.66165417	0.01495152
-215.62829776	0.01573452
-215.59494135	0.01750863
-215.56158494	0.01822305
-215.52822853	0.01717426
-215.49487212	0.01491397
-215.46151571	0.01371829
-215.42815930	0.01094021
-215.39480289	0.00808245
-215.36144648	0.00583742
-215.32809007	0.00373087
-215.29473367	0.00141520
-215.26137726	-0.00026864
-215.22802085	-0.00189100
-215.19466444	-0.00212558
-215.16130803	-0.00386464
-215.12795162	-0.00448848
-215.09459521	-0.00480735
-215.06123880	-0.00500503
-215.02788239	-0.00440860
-214.99452598	-0.00422305
-214.96116957	-0.00264055
-214.92781316	-0.00047212
-214.89445675	0.00208756
-214.86110034	0.00254343
-214.82774393	0.00447143
-214.79438752	0.00588429
-214.76103111	0.00527956
-214.72767470	0.00489578
-214.69431829	0.00391721
-214.66096188	0.00149057
-214.62760547	-0.00033435
-214.59424907	-0.00053448
-214.56089266	-0.00153595
-214.52753625	-0.00228895
-214.49417984	-0.00145558
-214.46082343	-0.00186790
-214.42746702	0.00144258
-214.39411061	0.00097406
-214.36075420	0.00382488
-214.32739779	0.00547356
-214.29404138	0.00617355
-214.26068497	0.00511561
-214.22732856	0.00319890
-214.19397215	0.00290784
-214.16061574	0.00024339
-214.12725933	-0.00035154
-214.09390292	-0.00024894
-214.06054651	-0.00071429
-214.02719010	0.00041905
-213.99383369	0.00123903
-213.96047728	0.00171092
-213.92712088	0.00355475
-213.89376447	0.00556973
-213.86040806	0.00555771
-213.82705165	0.00749316
-213.79369524	0.00856838
-213.76033883	0.00795022
-213.72698242	0.00772842
-213.69362601	0.00529173
-213.66026960	0.00374049
-213.62691319	-0.00135866
-213.59355678	-0.00468261
-213.56020037	-0.00974313
-213.52684396	-0.01465551
-213.49348755	-0.01925604
-213.46013114	-0.02387223
-213.42677473	-0.02883287
-213.39341832	-0.03323547
-213.36006191	-0.03705472
-213.32670550	-0.04024208
-213.29334909	-0.04309184
-213.25999268	-0.04479070
-213.22663628	-0.04688641
-213.19327987	-0.04753184
-213.15992346	-0.04804410
-213.12656705	-0.04754955
-213.09321064	-0.04638121
-213.05985423	-0.04735392
-213.02649782	-0.04639874
-212.99314141	-0.04685787
-212.95978500	-0.04905746
-212.92642859	-0.05083574
-212.89307218	-0.05230365
-212.85971577	-0.05474277
-212.82635936	-0.05766726
-212.79300295	-0.05913991
-212.75964654	-0.06303501
-212.72629013	-0.06527494
-212.69293372	-0.06581990
-212.65957731	-0.06545179
-212.62622090	-0.06502613
-212.59286449	-0.06595644
-212.55950808	-0.06391357
-212.52615168	-0.06026130
-212.49279527	-0.05776748
-212.45943886	-0.05733171
-212.42608245	-0.05512140
-212.39272604	-0.05088570
-212.35936963	-0.04901789
-212.32601322	-0.04704744
-212.29265681	-0.04399332
-212.25930040	-0.04064484
-212.22594399	-0.03905785
-212.19258758	-0.03560478
-212.15923117	-0.03130133
-212.12587476	-0.02861225
-212.09251835	-0.02838640
-212.05916194	-0.02467283
-212.02580553	-0.02460249
-211.99244912	-0.02530735
-211.95909271	-0.02583264
-211.92573630	-0.02647455
-211.89237989	-0.02597087
-211.85902348	-0.02699497
-211.82566708	-0.02548181
-211.79231067	-0.02422151
-211.75895426	-0.01935590
-211.72559785	-0.01491600
-211.69224144	-0.00855822
-211.65888503	-0.00186667
-211.62552862	0.00742402
-211.59217221	0.01383184
-211.55881580	0.02050222
-211.52545939	0.02573587
-211.49210298	0.02845011
-211.45874657	0.02816417
-211.42539016	0.02755616
-211.39203375	0.02533021
-211.35867734	0.02138646
-211.32532093	0.01763649
-211.29196452	0.01384408
-211.25860811	0.01318634
-211.22525170	0.01170882
-211.19189529	0.01276081
-211.15853888	0.01409305
-211.12518248	0.01836322
-211.09182607	0.02383789
-211.05846966	0.02675288
-211.02511325	0.03132906
-210.99175684	0.03518712
-210.95840043	0.03776255
-210.92504402	0.04229678
-210.89168761	0.04305789
-210.85833120	0.04351174
-210.82497479	0.04079163
-210.79161838	0.04023986
-210.75826197	0.03695251
-210.72490556	0.03535977
-210.69154915	0.03243052
-210.65819274	0.02958649
-210.62483633	0.02740831
-210.59147992	0.02415503
-210.55812351	0.02175292
-210.52476710	0.02020452
-210.49141069	0.01811985
-210.45805429	0.01617025
-210.42469788	0.01638827
-210.39134147	0.01645000
-210.35798506	0.01791043
-210.32462865	0.01904450
-210.29127224	0.02222810
-210.25791583	0.02337670
-210.22455942	0.02628114
-210.19120301	0.02798998
-210.15784660	0.02919557
-210.12449019	0.02970378
-210.09113378	0.02951785
-210.05777737	0.02840240
-210.02442096	0.02657787
-209.99106455	0.02562115
-209.95770814	0.02223644
-209.92435173	0.01964221
-209.89099532	0.01716379
-209.85763891	0.01407654
-209.82428250	0.01085197
-209.79092609	0.00771433
-209.75756969	0.00336836
-209.72421328	0.00020788
-209.69085687	-0.00304581
-209.65750046	-0.00757699
-209.62414405	-0.01099186
-209.59078764	-0.01322986
-209.55743123	-0.01710887
-209.52407482	-0.01886216
-209.49071841	-0.02135709
-209.45736200	-0.02105724
-209.42400559	-0.02119572
-209.39064918	-0.01992814
-209.35729277	-0.01749575
-209.32393636	-0.01564603
-209.29057995	-0.01263423
-209.25722354	-0.01084584
-209.22386713	-0.00871405
-209.19051072	-0.00733094
-209.15715431	-0.00655352
-209.12379790	-0.00637927
-209.09044149	-0.00849707
-209.05708509	-0.01079261
-209.02372868	-0.01211745
-208.99037227	-0.01565117
-208.95701586	-0.01916155
-208.92365945	-0.02194040
-208.89030304	-0.02473223
-208.85694663	-0.02809736
-208.82359022	-0.03060434
-208.79023381	-0.03125563
-208.75687740	-0.03101952
-208.72352099	-0.03007561
-208.69016458	-0.02805260
-208.65680817	-0.02572706
-208.62345176	-0.02249992
-208.59009535	-0.01997124
-208.55673894	-0.01649474
-208.52338253	-0.01321883
-208.49002612	-0.01285821
-208.45666971	-0.01224402
-208.42331330	-0.01242730
-208.38995689	-0.01319877
-208.35660049	-0.01533335
-208.32324408	-0.01676086
-208.28988767	-0.01823393
-208.25653126	-0.02032271
-208.22317485	-0.02098309
-208.18981844	-0.02221673
-208.15646203	-0.02254707
-208.12310562	-0.02190920
-208.08974921	-0.02232731
-208.05639280	-0.02189665
-208.02303639	-0.02134721
-207.98967998	-0.02179315
-207.95632357	-0.02008585
-207.92296716	-0.02218019
-207.88961075	-0.02484867
-207.85625434	-0.02862716
-207.82289793	-0.03007633
-207.78954152	-0.03470170
-207.75618511	-0.03617151
-207.72282870	-0.03854452
-207.68947229	-0.04181338
-207.65611589	-0.04170629
-207.62275948	-0.04205634
-207.58940307	-0.03841509
-207.55604666	-0.03496226
-207.52269025	-0.03099864
-207.48933384	-0.02504399
-207.45597743	-0.01935027
-207.42262102	-0.01327627
-207.38926461	-0.00852628
-207.35590820	-0.00454299
-207.32255179	-0.00111749
-207.28919538	-0.00007115
-207.25583897	-0.00040920
-207.22248256	-0.00074069
-207.18912615	-0.00240620
-207.15576974	-0.00735469
-207.12241333	-0.01017971
-207.08905692	-0.01299756
-207.05570051	-0.01658793
-207.02234410	-0.01940858
-206.98898769	-0.02089366
-206.95563129	-0.02161011
-206.92227488	-0.01916127
-206.88891847	-0.01788528
-206.85556206	-0.01516091
-206.82220565	-0.01256593
-206.78884924	-0.00985696
-206.75549283	-0.00499702
-206.72213642	-0.00129278
-206.68878001	0.00052947
-206.65542360	0.00401099
-206.62206719	0.00479219
-206.58871078	0.00673374
-206.55535437	0.00567511
-206.52199796	0.00657045
-206.48864155	0.00567434
-206.45528514	0.00585781
-206.42192873	0.00476659
-206.38857232	0.00354751
-206.35521591	0.00346847
-206.32185950	0.00586967
-206.28850310	0.00616409
-206.25514669	0.00768546
-206.22179028	0.00883413
-206.18843387	0.00863173
-206.15507746	0.01044991
-206.12172105	0.01171715
-206.08836464	0.01126532
-206.05500823	0.01126080
-206.02165182	0.01182493
-205.98829541	0.01131285
-205.95493900	0.00919996
-205.92158259	0.00875332
-205.88822618	0.00846595
-205.85486977	0.00590302
-205.82151336	0.00582613
-205.78815695	0.00303125
-205.75480054	0.00247381
-205.72144413	0.00198577
-205.68808772	0.00052890
-205.65473131	0.00092138
-205.62137490	0.00078002
-205.58801850	-0.00142801
-205.55466209	-0.00160584
-205.52130568	-0.00202773
-205.48794927	-0.00185498
-205.45459286	0.00002230
-205.42123645	-0.00148003
-205.38788004	-0.00043940
-205.35452363	-0.00030566
-205.32116722	0.00159576
-205.28781081	0.00183825
-205.25445440	0.00279752
-205.22109799	0.00359494
-205.18774158	0.00379422
-205.15438517	0.00181677
-205.12102876	0.00219349
-205.08767235	-0.00249019
-205.05431594	-0.00409796
-205.02095953	-0.00690484
-204.98760312	-0.00967829
-204.95424671	-0.01333828
-204.92089030	-0.01343045
-204.88753390	-0.01530190
-204.85417749	-0.01720600
-204.82082108	-0.01782563
-204.78746467	-0.01798719
-204.75410826	-0.01872086
-204.72075185	-0.01884997
-204.68739544	-0.02028119
-204.65403903	-0.01999162
-204.62068262	-0.02108349
-204.58732621	-0.02091392
-204.55396980	-0.02081002
-204.52061339	-0.01914708
-204.48725698	-0.01871634
-204.45390057	-0.01744382
-204.42054416	-0.01595693
-204.38718775	-0.01433335
-204.35383134	-0.01227694
-204.32047493	-0.01080608
-204.28711852	-0.01129587
-204.25376211	-0.01331148
-204.22040570	-0.01522231
-204.18704930	-0.02070113
-204.15369289	-0.02546570
-204.12033648	-0.03093138
-204.08698007	-0.03778882
-204.05362366	-0.04210909
-204.02026725	-0.04800295
-203.98691084	-0.05120585
-203.95355443	-0.05412733
-203.92019802	-0.05402190
-203.88684161	-0.05173646
-203.85348520	-0.05002625
-203.82012879	-0.04646426
-203.78677238	-0.04194624
-203.75341597	-0.03625372
-203.72005956	-0.03219670
-203.68670315	-0.02763339
-203.65334674	-0.02390950
-203.61999033	-0.02116509
-203.58663392	-0.01874465
-203.55327751	-0.01880508
-203.51992110	-0.01744958
-203.48656470	-0.01800521
-203.45320829	-0.02044192
-203.41985188	-0.02123796
-203.38649547	-0.02334122
-203.35313906	-0.02525139
-203.31978265	-0.02502285
-203.28642624	-0.02634223
-203.25306983	-0.02691454
-203.21971342	-0.02753627
-203.18635701	-0.02629407
-203.15300060	-0.02621826
-203.11964419	-0.02549268
-203.08628778	-0.02428977
-203.05293137	-0.02454740
-203.01957496	-0.02371088
-202.98621855	-0.02370870
-202.95286214	-0.02409346
-202.91950573	-0.02342292
-202.88614932	-0.02202570
-202.85279291	-0.02141988
-202.81943650	-0.02053622
-202.78608010	-0.02061493
-202.75272369	-0.01763543
-202.71936728	-0.01621624
-202.68601087	-0.01390626
-202.65265446	-0.01302752
-202.61929805	-0.01062855
-202.58594164	-0.00946699
-202.55258523	-0.00873367
-202.51922882	-0.00980473
-202.48587241	-0.01013479
-202.45251600	-0.01282182
-202.41915959	-0.01577467
-202.38580318	-0.01852719
-202.35244677	-0.02234304
-202.31909036	-0.02475164
-202.28573395	-0.02683846
-202.25237754	-0.02947682
-202.21902113	-0.03029206
-202.18566472	-0.03057593
-202.15230831	-0.02955760
-202.11895191	-0.02715471
-202.08559550	-0.02438039
-202.05223909	-0.02103231
-202.01888268	-0.01818233
-201.98552627	-0.01399164
-201.95216986	-0.01119101
-201.91881345	-0.00661059
-201.88545704	-0.00378689
-201.85210063	-0.00113637
-201.81874422	0.00090933
-201.78538781	0.00277930
-201.75203140	0.00433218
-201.71867499	0.00419775
-201.68531858	0.00417500
-201.65196217	0.00217419
-201.61860576	-0.00166613
-201.58524935	-0.00288083
-201.55189294	-0.00719955
-201.51853653	-0.01127836
-201.48518012	-0.01572928
-201.45182371	-0.01930786
-201.41846731	-0.02319742
-201.38511090	-0.02565340
-201.35175449	-0.02747312
-201.31839808	-0.02698587
-201.28504167	-0.02564443
-201.25168526	-0.02273075
-201.21832885	-0.02048782
-201.18497244	-0.01748832
-201.15161603	-0.01255460
-201.11825962	-0.00928271
-201.08490321	-0.00333786
-201.05154680	0.00037577
-201.01819039	0.00596695
-200.98483398	0.00914744
-200.95147757	0.01144994
-200.91812116	0.01306284
-200.88476475	0.01188169
-200.85140834	0.01041449
-200.81805193	0.00619421
-200.78469552	0.00151318
-200.75133911	-0.00291568
-200.71798271	-0.00786049
-200.68462630	-0.01331248
-200.65126989	-0.01889558
-200.61791348	-0.02354660
-200.58455707	-0.02655573
-200.55120066	-0.03070423
-200.51784425	-0.03196697
-200.48448784	-0.03131936
-200.45113143	-0.03165757
-200.41777502	-0.02873230
-200.38441861	-0.02508891
-200.35106220	-0.02158923
-200.31770579	-0.01663342
-200.28434938	-0.01118967
-200.25099297	-0.00632829
-200.21763656	-0.00311811
-200.18428015	-0.00050501
-200.15092374	0.00244584
-200.11756733	0.00381905
-200.08421092	0.00600260
-200.05085451	0.00481055
-200.01749811	0.00434096
-199.98414170	0.00130333
-199.95078529	-0.00127096
-199.91742888	-0.00422009
-199.88407247	-0.00776429
-199.85071606	-0.01106697
-199.81735965	-0.01493238
